family	task	label	positive_count	negative_count	test_size	random_seed	model	Accuracy	Balanced Accuracy	ROC AUC	F1 Score	Precision	Recall	Time Taken
BAHD	acceptor	acceptor_superclass::Pseudoalkaloids	28	338	0.25	1	PassiveAggressiveClassifier	0.9347826086956522	0.6369747899159663	0.8361344537815126	0.9224887556221889	0.9227324539977203	0.9347826086956522	0.10063958168029785
BAHD	acceptor	acceptor_superclass::Pseudoalkaloids	28	338	0.25	1	ExtraTreesClassifier	0.9239130434782609	0.6310924369747899	0.9277310924369748	0.9141972629029679	0.9094614624505929	0.9239130434782609	0.265209436416626
BAHD	acceptor	acceptor_superclass::Pseudoalkaloids	28	338	0.25	1	RandomForestClassifier	0.9239130434782609	0.6310924369747899	0.9336134453781513	0.9141972629029679	0.9094614624505929	0.9239130434782609	0.7727346420288086
BAHD	acceptor	acceptor_superclass::Pseudoalkaloids	28	338	0.25	1	Perceptron	0.9021739130434783	0.619327731092437	0.619327731092437	0.8986974124273897	0.8955594876980114	0.9021739130434783	0.07427525520324707
BAHD	acceptor	acceptor_superclass::Pseudoalkaloids	28	338	0.25	1	QuadraticDiscriminantAnalysis	0.20652173913043478	0.5705882352941176	0.5705882352941176	0.24084091974631242	0.930570652173913	0.20652173913043478	0.1842668056488037
BAHD	acceptor	acceptor_superclass::Pseudoalkaloids	28	338	0.25	1	LabelPropagation	0.9239130434782609	0.565546218487395		0.9038647342995169	0.9003623188405797	0.9239130434782609	0.09335064888000488
BAHD	acceptor	acceptor_superclass::Pseudoalkaloids	28	338	0.25	1	LabelSpreading	0.9239130434782609	0.565546218487395		0.9038647342995169	0.9003623188405797	0.9239130434782609	0.10470294952392578
BAHD	acceptor	acceptor_superclass::Pseudoalkaloids	28	338	0.25	1	XGBClassifier	0.9239130434782609	0.565546218487395	0.8176470588235294	0.9038647342995169	0.9003623188405797	0.9239130434782609	1.4095942974090576
BAHD	acceptor	acceptor_superclass::Pseudoalkaloids	28	338	0.25	1	CalibratedClassifierCV	0.9239130434782609	0.5	0.9369747899159663	0.8873741095553918	0.8536153119092628	0.9239130434782609	3.9113636016845703
BAHD	acceptor	acceptor_superclass::Pseudoalkaloids	28	338	0.25	1	DummyClassifier	0.9239130434782609	0.5	0.5	0.8873741095553918	0.8536153119092628	0.9239130434782609	0.05682563781738281
BAHD	acceptor	acceptor_superclass::Monoterpenoids	22	344	0.25	1	PassiveAggressiveClassifier	0.9565217391304348	0.7441860465116279	0.8992248062015504	0.952423788105947	0.9518280632411068	0.9565217391304348	0.12830400466918945
BAHD	acceptor	acceptor_superclass::Monoterpenoids	22	344	0.25	1	LinearSVC	0.9456521739130435	0.7383720930232558	0.937984496124031	0.9433388928236879	0.9416791604197902	0.9456521739130435	0.8811850547790527
BAHD	acceptor	acceptor_superclass::Monoterpenoids	22	344	0.25	1	LinearDiscriminantAnalysis	0.9347826086956522	0.7325581395348837	0.7984496124031006	0.9347826086956522	0.9347826086956522	0.9347826086956522	0.22456979751586914
BAHD	acceptor	acceptor_superclass::Monoterpenoids	22	344	0.25	1	LogisticRegression	0.9347826086956522	0.7325581395348837	0.8391472868217055	0.9347826086956522	0.9347826086956522	0.9347826086956522	0.14431405067443848
BAHD	acceptor	acceptor_superclass::Monoterpenoids	22	344	0.25	1	SGDClassifier	0.9347826086956522	0.7325581395348837	0.8914728682170543	0.9347826086956522	0.9347826086956522	0.9347826086956522	0.10230183601379395
